# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
1.28333           	omega             	4.9550418079e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746169e+04	(9.4001781867e-01 -5.8487163737e-01 0.0000000000e+00)	0
1.29167           	nut               	0.0000000000e+00	(1.3804821996e-01 -2.1655704662e-01 0.0000000000e+00)	0	8.6878056943e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.29167           	U                 	(6.8949315570e-01 -1.8242442825e-01 -7.7948744723e-23)	(1.1147137011e+00 -5.2285800662e-01 -1.5997860831e-17)	0	(1.0284043428e+00 2.0030277362e-01 1.9458315762e-22)	(-1.1124156373e-01 -8.7515137668e-02 -1.5996587366e-17)	0
1.29167           	k                 	2.6031980892e-08	(7.6331052061e-01 -4.8630377986e-01 0.0000000000e+00)	0	1.4529471073e-02	(2.5148134848e-02 -2.1364904403e-01 9.9878877389e-18)	0
1.29167           	p                 	-8.1133271811e-01	(7.3625673044e-02 -2.0538484536e-01 0.0000000000e+00)	0	6.3020035098e-01	(2.2213950031e-02 -2.3720307961e-01 3.3287622777e-17)	0
1.29167           	omega             	4.8490798261e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746168e+04	(9.3956521407e-01 -5.8413311671e-01 0.0000000000e+00)	0
1.3               	nut               	0.0000000000e+00	(1.3828889300e-01 -2.1429507343e-01 0.0000000000e+00)	0	1.3577942021e-03	(5.0000000000e-02 -5.0000000000e-02 -3.0454034356e-17)	2
1.3               	U                 	(7.1716234688e-01 -2.2960105820e-01 -1.7843546767e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0941914649e+00 2.1136490809e-01 3.9842115605e-22)	(-4.5736396214e-02 -5.6997927165e-02 2.3994934601e-17)	0
1.3               	k                 	2.2324549044e-08	(7.6304269184e-01 -4.8521745262e-01 0.0000000000e+00)	0	1.4635854082e-02	(2.5394477589e-02 -2.1117471007e-01 1.7558008632e-17)	0
1.3               	p                 	-7.6530967470e-01	(7.3887475045e-02 -2.0300171263e-01 0.0000000000e+00)	0	6.7167173537e-01	(2.2415992642e-02 -2.3472318476e-01 0.0000000000e+00)	0
1.3               	omega             	3.2031701972e+00	(5.0000000000e-02 -5.0000000000e-02 -3.0454034356e-17)	2	7.8141746166e+04	(9.3911305575e-01 -5.8337815282e-01 0.0000000000e+00)	0
1.30833           	nut               	0.0000000000e+00	(1.3852887947e-01 -2.1202635354e-01 0.0000000000e+00)	0	9.0068236268e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.30833           	U                 	(7.0390738527e-01 -2.1137627734e-01 -3.9526120401e-23)	(1.0676644932e+00 -5.0329254879e-01 -1.4454872577e-17)	0	(1.3025090324e+00 6.3321239637e-01 6.3650960794e-23)	(3.4787743440e-02 -1.7467494963e-01 3.7347412260e-17)	0
1.30833           	k                 	2.0324413808e-08	(7.6277485632e-01 -4.8411678904e-01 0.0000000000e+00)	0	1.4741812713e-02	(2.5640497813e-02 -2.0869483960e-01 2.5128129526e-17)	0
1.30833           	p                 	-6.9595598186e-01	(7.4148697100e-02 -2.0061255704e-01 0.0000000000e+00)	0	7.5159623951e-01	(2.2617973360e-02 -2.3223770218e-01 -1.1418646979e-17)	0
1.30833           	omega             	4.6597833766e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746166e+04	(9.3866131395e-01 -5.8260663693e-01 0.0000000000e+00)	0
1.31667           	nut               	0.0000000000e+00	(1.3876824876e-01 -2.0975012969e-01 0.0000000000e+00)	0	9.0252093693e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.31667           	U                 	(6.6338884849e-01 -1.5846873837e-01 -8.0961463600e-23)	(1.1600349240e+00 -5.4031559912e-01 -2.3996798099e-17)	0	(1.0975667783e+00 3.6385871459e-01 2.2555896347e-22)	(-1.0199089353e-02 -1.3323327525e-01 -7.2123130469e-18)	0
1.31667           	k                 	2.4120210467e-08	(7.6250694930e-01 -4.8300143920e-01 0.0000000000e+00)	0	1.4833379500e-02	(2.5886260395e-02 -2.0620860440e-01 0.0000000000e+00)	0
1.31667           	p                 	-9.4588151205e-01	(7.4409411985e-02 -1.9821658030e-01 0.0000000000e+00)	0	4.9500222499e-01	(2.2819942120e-02 -2.2974580315e-01 -2.2837293958e-17)	0
1.31667           	omega             	4.6389553582e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746166e+04	(9.3820987241e-01 -5.8181833516e-01 0.0000000000e+00)	0
1.325             	nut               	0.0000000000e+00	(1.3900697181e-01 -2.0746656770e-01 0.0000000000e+00)	0	9.0284471480e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.325             	U                 	(7.0038829292e-01 -2.1036287682e-01 -9.5885782520e-23)	(1.0670553986e+00 -5.0217846530e-01 2.3381566888e-17)	0	(1.1505692788e+00 2.4255989190e-01 2.5854752909e-22)	(2.1663354387e-03 -6.8031080575e-02 0.0000000000e+00)	0
1.325             	k                 	2.2550463858e-08	(7.6223901557e-01 -4.8187149538e-01 0.0000000000e+00)	0	1.4929163935e-02	(2.6131729456e-02 -2.0371618615e-01 -1.7558008632e-17)	0
1.325             	p                 	-8.5716303290e-01	(7.4669585399e-02 -1.9581395673e-01 0.0000000000e+00)	0	5.9557248732e-01	(2.3021866222e-02 -2.2724767108e-01 0.0000000000e+00)	0
1.325             	omega             	4.6247575097e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746168e+04	(9.3775879983e-01 -5.8101332029e-01 0.0000000000e+00)	0
1.33333           	nut               	0.0000000000e+00	(1.3924501750e-01 -2.0517585130e-01 0.0000000000e+00)	0	9.0212386281e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.33333           	U                 	(7.0480954225e-01 -2.2369064747e-01 -5.8709098290e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0554065196e+00 2.5217201844e-01 2.1285470165e-22)	(-6.2563434993e-02 -9.2788738528e-02 0.0000000000e+00)	0
1.33333           	k                 	1.7325421378e-08	(7.6197110238e-01 -4.8072705872e-01 0.0000000000e+00)	0	1.5020062447e-02	(2.6376866903e-02 -2.0121778615e-01 0.0000000000e+00)	0
1.33333           	p                 	-1.1176391415e+00	(7.4929180750e-02 -1.9340487955e-01 0.0000000000e+00)	0	3.3344807985e-01	(2.3223711104e-02 -2.2474350911e-01 4.4706269755e-17)	0
1.33333           	omega             	4.6148778346e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746169e+04	(9.3730816900e-01 -5.8019167144e-01 0.0000000000e+00)	0
1.34167           	nut               	0.0000000000e+00	(1.3948235457e-01 -2.0287816411e-01 0.0000000000e+00)	0	9.0034362252e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.34167           	U                 	(3.0207626247e-01 -8.2689870351e-02 -6.1515260009e-24)	(1.0500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	(1.1593390031e+00 4.2286466885e-01 2.8603457890e-22)	(1.4097075661e-02 -1.3515423328e-01 -1.4842128201e-17)	0
1.34167           	k                 	1.4275557621e-08	(7.6170325734e-01 -4.7956823053e-01 0.0000000000e+00)	0	1.5119302284e-02	(2.6621634428e-02 -1.9871360554e-01 3.2698250419e-17)	0
1.34167           	p                 	-8.2705740004e-01	(7.5188161264e-02 -1.9098954181e-01 0.0000000000e+00)	0	6.3677079901e-01	(2.3425441978e-02 -2.2223352022e-01 0.0000000000e+00)	0
1.34167           	omega             	4.6094124077e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746169e+04	(9.3685805316e-01 -5.7935346800e-01 0.0000000000e+00)	0
1.35              	nut               	0.0000000000e+00	(1.3971895164e-01 -2.0057368958e-01 0.0000000000e+00)	0	8.9762966564e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.35              	U                 	(7.5650119333e-01 -2.4831466803e-01 -9.1739412320e-23)	(9.2749869237e-01 -4.4307189144e-01 1.4427247280e-17)	0	(1.1006205347e+00 2.1274184384e-01 2.7735094542e-22)	(-4.2553879611e-02 -4.1249133155e-02 0.0000000000e+00)	0
1.35              	k                 	1.2622924304e-08	(7.6143552834e-01 -4.7839511237e-01 0.0000000000e+00)	0	1.5218078908e-02	(2.6865993508e-02 -1.9620384528e-01 1.7558008632e-17)	0
1.35              	p                 	-7.7131486184e-01	(7.5446489999e-02 -1.8856813640e-01 0.0000000000e+00)	0	6.9290233257e-01	(2.3627023837e-02 -2.1971790721e-01 1.0450328819e-17)	0
1.35              	omega             	4.6078162191e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746168e+04	(9.3640852595e-01 -5.7849878973e-01 0.0000000000e+00)	0
1.35833           	nut               	0.0000000000e+00	(1.3995477722e-01 -1.9826261104e-01 0.0000000000e+00)	0	8.9407428475e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.35833           	U                 	(6.9530305265e-01 -2.1881702170e-01 -2.7625417048e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0348489010e+00 2.0304444324e-01 1.5500703615e-22)	(-1.0740341057e-01 -6.5555650189e-02 -1.5996587366e-17)	0
1.35833           	k                 	1.0719864975e-08	(7.6116796359e-01 -4.7720780598e-01 0.0000000000e+00)	0	1.5317417872e-02	(2.7109905415e-02 -1.9368870618e-01 0.0000000000e+00)	0
1.35833           	p                 	-6.8454521747e-01	(7.5704129842e-02 -1.8614085604e-01 0.0000000000e+00)	0	7.8415762565e-01	(2.3828421458e-02 -2.1719687276e-01 -1.1418646979e-17)	0
1.35833           	omega             	4.6096045132e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746168e+04	(9.3595966148e-01 -5.7762771667e-01 0.0000000000e+00)	0
1.36667           	nut               	0.0000000000e+00	(1.4018979969e-01 -1.9594511165e-01 0.0000000000e+00)	0	8.8946493923e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.36667           	U                 	(6.7115772661e-01 -1.7504670951e-01 -7.3511652405e-23)	(1.1116504577e+00 -5.1837328992e-01 -2.3225803035e-17)	0	(1.0596527477e+00 2.5410946949e-01 6.6054395374e-22)	(-6.0798070633e-02 -8.2097008470e-02 3.0320643330e-17)	0
1.36667           	k                 	7.8973882354e-09	(7.6090061160e-01 -4.7600641331e-01 0.0000000000e+00)	0	1.5423326809e-02	(2.7353331214e-02 -1.9116838887e-01 -3.2698250419e-17)	0
1.36667           	p                 	-8.2794839298e-01	(7.5961043516e-02 -1.8370789329e-01 0.0000000000e+00)	0	6.4914853759e-01	(2.4029599407e-02 -2.1467061939e-01 -3.3287622777e-17)	0
1.36667           	omega             	4.6162146351e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746167e+04	(9.3551153422e-01 -5.7674032921e-01 0.0000000000e+00)	0
1.375             	nut               	0.0000000000e+00	(1.4042398732e-01 -1.9362137447e-01 0.0000000000e+00)	0	8.8413934912e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.375             	U                 	(6.7867470123e-01 -2.1616216889e-01 -2.2429898546e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0366557828e+00 2.0421118303e-01 2.1447797207e-22)	(-1.0645702655e-01 -6.0028801643e-02 7.2272917656e-18)	0
1.375             	k                 	7.3020986015e-09	(7.6063352115e-01 -4.7479103650e-01 0.0000000000e+00)	0	1.5538093096e-02	(2.7596231779e-02 -1.8864309380e-01 -2.5128129526e-17)	0
1.375             	p                 	-7.6590281127e-01	(7.6217193588e-02 -1.8126944055e-01 0.0000000000e+00)	0	7.2064268938e-01	(2.4230522048e-02 -2.1213934947e-01 -2.2837293958e-17)	0
1.375             	omega             	4.6259551399e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746166e+04	(9.3506421908e-01 -5.7583670803e-01 0.0000000000e+00)	0
1.38333           	nut               	0.0000000000e+00	(1.4065730827e-01 -1.9129158240e-01 0.0000000000e+00)	0	8.7782350154e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.38333           	U                 	(6.8575389587e-01 -2.0499600726e-01 -1.5476813763e-22)	(1.0649017213e+00 -4.9772469098e-01 -2.4231195900e-17)	0	(1.1104279507e+00 3.6948237103e-01 1.5627264620e-22)	(-7.1844425868e-03 -1.1262193423e-01 -2.3179040084e-17)	0
1.38333           	k                 	1.0513948178e-08	(7.6036674133e-01 -4.7356177792e-01 0.0000000000e+00)	0	1.5660799021e-02	(2.7838567788e-02 -1.8611302128e-01 2.5128129526e-17)	0
1.38333           	p                 	-1.0578334536e+00	(7.6472542467e-02 -1.7882569006e-01 0.0000000000e+00)	0	4.3573135336e-01	(2.4431153544e-02 -2.0960326523e-01 0.0000000000e+00)	0
1.38333           	omega             	4.6401580709e+00	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0	7.8141746165e+04	(9.3461779132e-01 -5.7491693414e-01 0.0000000000e+00)	0
1.39167           	nut               	0.0000000000e+00	(1.4088973059e-01 -1.8895591822e-01 0.0000000000e+00)	0	8.7073807499e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.39167           	U                 	(7.4187620957e-01 -8.3540431558e-02 -1.9103020150e-23)	(5.3097099398e-02 -3.5260770780e-01 3.0386358076e-17)	0	(1.2925057761e+00 3.6810224828e-01 1.5201263748e-22)	(4.8973677211e-02 -1.0661622374e-01 -2.3943113512e-17)	0
1.39167           	k                 	1.4065885865e-08	(7.6010032149e-01 -4.7231874010e-01 0.0000000000e+00)	0	1.5781875267e-02	(2.8080299735e-02 -1.8357837146e-01 -3.2698250419e-17)	0
1.39167           	p                 	-9.4600795285e-01	(7.6727052413e-02 -1.7637683390e-01 0.0000000000e+00)	0	5.4850549563e-01	(2.4631457867e-02 -2.0706256875e-01 -1.1418646979e-17)	0
1.39167           	omega             	4.5833933920e+00	(8.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746164e+04	(9.3417232660e-01 -5.7398108883e-01 0.0000000000e+00)	0
1.4               	nut               	0.0000000000e+00	(1.4112122223e-01 -1.8661456456e-01 0.0000000000e+00)	0	8.6309409199e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.4               	U                 	(3.3624631570e-01 -8.6460294644e-02 -7.4940820523e-23)	(1.0906517023e+00 -5.6190087968e-01 2.2343159680e-17)	0	(1.2945044319e+00 3.6826124342e-01 1.5109634545e-22)	(4.9349598042e-02 -1.0411392729e-01 -3.1153231565e-17)	0
1.4               	k                 	1.7708703397e-08	(7.5983431123e-01 -4.7106202579e-01 0.0000000000e+00)	0	1.5901732537e-02	(2.8321387933e-02 -1.8103934432e-01 -1.7558008632e-17)	0
1.4               	p                 	-8.9538359025e-01	(4.9224098923e-02 -1.7467830804e-01 0.0000000000e+00)	0	6.0539582573e-01	(2.4831398799e-02 -2.0451746197e-01 0.0000000000e+00)	0
1.4               	omega             	4.5364438075e+00	(8.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746162e+04	(9.3372790094e-01 -5.7302925372e-01 0.0000000000e+00)	0
